"","id","name","host_id","host_name","neighbourhood_group","neighbourhood","latitude","longitude","room_type","price","minimum_nights","number_of_reviews","reviews_per_month","calculated_host_listings_count","availability_365","number_of_reviews_ltm","review_per_month"
"18237",1121076844391839872,"Cultural Experiences | Sightseeing. Bar",567236359,"Smyth Tribeca New York City","Manhattan","Tribeca",40.71607,-74.00974,"Entire home/apt",479,1,0,0,6,197,0,0
"18238",1121085081120589824,"138 Bowery 2bed 2bath",51501835,"Jeniffer","Manhattan","Little Italy",40.71914,-73.99477,"Entire home/apt",175,30,0,0,160,234,0,0
"18239",1121085931719332480,"Tribeca Retreat | Sightseeing. Restaurant",567236359,"Smyth Tribeca New York City","Manhattan","Tribeca",40.7161806131785,-74.0082352847694,"Entire home/apt",372,1,3,0.95,6,169,3,0.95
"18240",1121097388919060992,"138 Bowery Studio",51501835,"Jeniffer","Manhattan","Nolita",40.7202481953841,-73.9941374567449,"Entire home/apt",118,30,2,0.32,160,269,2,0.32
"18241",1121098794146870528,"3bed 1 bath at 626 10th ave",51501835,"Jeniffer","Manhattan","Hell's Kitchen",40.7620618598346,-73.9931219150308,"Entire home/apt",180,30,1,0.18,160,78,1,0.18
"18242",1121561895849382272,"Shared room in Brooklyn 3",125408735,"Ferhat","Brooklyn","Brighton Beach",40.58158,-73.95402,"Shared room",28,30,0,0,4,176,0,0
"18243",1121673693861808000,"Studio prime Gramercy - w/d - outdoor courtyard",27181542,"JT Urban","Manhattan","Kips Bay",40.7392726971662,-73.9811984453121,"Entire home/apt",150,30,0,0,66,365,0,0
"18244",1121737266854385792,"Comfy room 2",183573814,"Angella","Queens","St. Albans",40.6927270426112,-73.7690557041689,"Private room",55,30,0,0,2,89,0,0
"18245",1121771929571655168,"Private Room - Close to Pratt",536808429,"Kristina","Brooklyn","Bedford-Stuyvesant",40.68892,-73.95072,"Private room",48,30,0,0,24,269,0,0
"18246",1.121796716966e+18,"Private rooms for rent",98868983,"Nenita","Staten Island","Stapleton",40.62588,-74.07977,"Private room",90,30,0,0,4,364,0,0
"18247",1121858306063246208,"2 bed 2 bath  West 53rd",51501835,"Jeniffer","Manhattan","Hell's Kitchen",40.7661948,-73.9891725,"Entire home/apt",175,30,0,0,160,181,0,0
"18248",1121908053293137408,"Sunny room by the beach for 30 day+ stays!",7336289,"Tonya","Queens","Arverne",40.5924122671944,-73.7985844051835,"Private room",50,30,2,0.38,2,235,2,0.38
"18249",1121971116456621568,"Ideal spot for a unique, non-Midtown vibe",546312754,"Hotel Richland LES","Manhattan","Chinatown",40.71471,-73.99311,"Private room",193,1,8,1.35,1,5,8,1.35
"18250",1121981426388504320,"Stylish Bushwick Apartment",12638872,"Emily","Brooklyn","Bushwick",40.6996798,-73.9291393,"Private room",85,30,0,0,1,259,0,0
"18251",1122069073279197568,"Get Ready for Blissful Getaway! 3 Relaxing Units!",501999278,"RoomPicks","Manhattan","Midtown",40.7538625447502,-73.9731192003471,"Hotel room",134,1,2,0.5,235,328,2,0.5
"18252",1122072466892127360,"Enjoy a Hassle-Free and Suiting Stay! Four Units!",501999278,"RoomPicks","Manhattan","Midtown",40.75567,-73.97193,"Hotel room",134,1,1,0.25,235,328,1,0.25
"18253",1122265328870455296,"Comfortable Private room in Manhattan",291033670,"Anastasia","Manhattan","Harlem",40.8032321533807,-73.9578814187046,"Private room",58,30,0,0,37,270,0,0
"18254",1122273406068231680,"Spacious Private room | Brooklyn",293264001,"Anastasia","Brooklyn","Bedford-Stuyvesant",40.68171,-73.94415,"Private room",56,90,0,0,14,260,0,0
"18255",1122341264871250176,"Tiny Shared Bath Private Studio Times Square #208",35491667,"Nat","Manhattan","Hell's Kitchen",40.7603960122503,-73.9919315216071,"Entire home/apt",49,30,1,0.68,116,293,1,0.68
"18256",1122359020190315776,"The Perfect Room in Brooklyn!",1637060,"Caio","Brooklyn","Crown Heights",40.6772833404517,-73.9401125907898,"Private room",90,30,0,0,2,243,0,0
"18257",1122363436937093760,"Tiny Shared Bath Private Studio Times Square #309",35491667,"Nat","Manhattan","Hell's Kitchen",40.7588817270908,-73.9904763253008,"Entire home/apt",49,30,1,0.94,116,264,1,0.94
"18258",1122376994681673984,"Tiny Shared Bath Private Studio Times Square #317",35491667,"Nat","Manhattan","Hell's Kitchen",40.7599417217115,-73.9921713269135,"Entire home/apt",49,30,1,0.17,116,194,1,0.17
"18259",1122461403861166336,"Prime Midtown West renovated 3BR ~Hudson Yards",27181542,"JT Urban","Manhattan","Hell's Kitchen",40.7568492979633,-73.9928385296796,"Entire home/apt",250,30,0,0,66,365,0,0
"18260",1122473654911764480,"One Bedroom Apartment E. Village",241889662,"Incentra Village House","Manhattan","East Village",40.727806383382,-73.9821640983901,"Entire home/apt",124,30,1,0.27,13,270,1,0.27
"18261",1122481791897280000,"2 BED 1 BATH Midtown West",51501835,"Jeniffer","Manhattan","Hell's Kitchen",40.7611439,-73.9941353,"Entire home/apt",160,30,0,0,160,229,0,0
"18262",1122482629886469120,"The Ideal IV",61391963,"Stay With Vibe","Manhattan","Kips Bay",40.7411534,-73.9792211,"Entire home/apt",172,30,2,0.34,120,338,2,0.34
"18263",1122491867192041728,"The Lenox Hill",61391963,"Stay With Vibe","Manhattan","Upper East Side",40.7707301,-73.9617393,"Entire home/apt",113,30,2,0.39,120,353,2,0.39
"18264",1122517419630993920,"Charming One Bed with Laundry",44851966,"Joseph","Bronx","Belmont",40.8573204420069,-73.8833105057636,"Entire home/apt",97,60,0,0,7,228,0,0
"18265",1122517963920692224,"New apartment in Woodside.",19303369,"Hiroki","Queens","Woodside",40.7407875511329,-73.8936176503401,"Private room",43,30,1,0.17,255,48,1,0.17
"18266",1122532916182362880,"Private bathroom in Jacksonheights.",19303369,"Hiroki","Queens","Jackson Heights",40.75303,-73.87768,"Private room",48,30,0,0,255,57,0,0
"18267",1122540038944566784,"Brooklyn Style Bedroom",146345538,"Kristina","Brooklyn","Bedford-Stuyvesant",40.6868232585112,-73.9433875652883,"Private room",60,30,0,0,13,269,0,0
"18268",1122542601453748736,"Homely Cozy Private Bedroom with Queen-size Bed",560547119,"Tilden","Brooklyn","Bushwick",40.6896558693494,-73.9101031319512,"Private room",55,30,1,0.19,14,270,1,0.19
"18269",1122575256700615808,"Quiet room, AC, Washington Heights",268218366,"Rafael","Manhattan","Washington Heights",40.83749116434,-73.9429517812783,"Private room",125,3,22,3.32,2,13,22,3.32
"18270",1122579566979197568,"Large Room, HDTV, Laundry, 23min to Manhattan #653",3223938,"Eugene","Brooklyn","Crown Heights",40.66812,-73.95383,"Private room",43,30,0,0,740,354,0,0
"18271",1122674379883617792,"7-1 2BR/1Bath in Prime Park Slope",29468219,"Pini","Brooklyn","South Slope",40.6657966853708,-73.9842167406207,"Entire home/apt",195,30,1,0.18,12,352,1,0.18
"18272",1122780255479613696,"Cozy apartment in Throggs Neck",457454581,"Glenys","Bronx","Throgs Neck",40.8186077707112,-73.8115618240565,"Entire home/apt",148,30,1,0.16,5,208,1,0.16
"18273",1122824149047065728,"Charming studio Crown Heights, Maple St",447283837,"Shemi","Brooklyn","Prospect-Lefferts Gardens",40.6602919895405,-73.9435887351341,"Entire home/apt",169,2,6,3.27,10,236,6,3.27
"18274",1123058674200272896,"Private Bathroom 2min to subway+huge living",204704622,"Momoyo","Queens","Woodside",40.7448,-73.90354,"Private room",43,30,0,0,215,58,0,0
"18275",1123062790203605120,"Brooklyn bedroom avail in Duplex.",25222059,"Walter","Brooklyn","Williamsburg",40.71148,-73.94566,"Private room",150,30,0,0,1,269,0,0
"18276",1123077365953960320,"BrightRm in LES+Foodie Paradise",25766360,"Darra","Manhattan","Lower East Side",40.7121603948625,-73.9895221873801,"Private room",74,31,1,0.21,3,338,1,0.21
"18277",1123155327289521408,"Blueground | Hudson Yards, gym, rock wall, arcade",107434423,"Blueground","Manhattan","Chelsea",40.7521736,-73.9989276,"Entire home/apt",369,31,0,0,897,156,0,0
"18278",1123155681198830336,"Blueground | Hudson Yards, gym, golf sim, w/d",107434423,"Blueground","Manhattan","Chelsea",40.75217,-73.99893,"Entire home/apt",375,31,0,0,897,241,0,0
"18279",1123178688100365824,"puppy palace",560707088,"Natalie","Brooklyn","Bedford-Stuyvesant",40.6811319422784,-73.9126392489504,"Entire home/apt",200,30,0,0,1,269,0,0
"18280",1123275389878502144,"Newly renovated 2 spacious bedroom apartment",569595422,"Jahasfa","Brooklyn","East Flatbush",40.6413489,-73.9310055,"Entire home/apt",181,3,27,5.74,1,320,27,5.74
"18281",1123291802006525568,"Newly-Renovated 2BR in Brooklyn!",102014233,"Valerie","Brooklyn","East Flatbush",40.6566486591667,-73.9262267935232,"Entire home/apt",106,30,0,0,1,317,0,0
"18282",1123331749308769024,"Cozy, Stylish and Central Home Away",59051417,"Shen","Manhattan","Murray Hill",40.7484439,-73.9780391,"Entire home/apt",169,30,15,2.57,2,113,15,2.57
"18283",1123435135901431680,"15 min away from JFK, 3rd Fl, 2BR Apt with Balcony",174291183,"Amanda","Queens","Woodhaven",40.6852467,-73.8663873,"Entire home/apt",92,30,0,0,3,59,0,0
"18284",1123469335255176960,"Crown Heights Room,Laundry, 23min to Manhattan#654",3223938,"Eugene","Brooklyn","Crown Heights",40.66962,-73.95209,"Private room",40,30,0,0,740,354,0,0
"18285",1123474873283609344,"Bright Room in Williamsburg, Private bathroom #655",3223938,"Eugene","Brooklyn","Williamsburg",40.70529,-73.94153,"Private room",57,30,0,0,740,354,0,0
"18286",1123479976623635968,"Bright Room in Williamsburg, Private bathroom #656",3223938,"Eugene","Brooklyn","Williamsburg",40.70408,-73.94351,"Private room",59,30,0,0,740,354,0,0
"18287",1123483563454872192,"Bright Room in Williamsburg, Private bathroom #657",3223938,"Eugene","Brooklyn","Williamsburg",40.7059147211842,-73.943540129168,"Private room",56,30,0,0,740,354,0,0
"18288",1123487480393660800,"Bright Room in Williamsburg, Private bathroom #658",3223938,"Eugene","Brooklyn","Williamsburg",40.70417,-73.94184,"Private room",59,30,0,0,740,307,0,0
"18289",1123491615544702080,"New Room in Williamsburg, Private bathroom #659",3223938,"Eugene","Brooklyn","Williamsburg",40.7059116640838,-73.9418804145579,"Private room",57,30,0,0,740,354,0,0
"18290",1123508465565976064,"New Room in Williamsburg, Private bathroom #660",3223938,"Eugene","Brooklyn","Williamsburg",40.70414,-73.94137,"Private room",56,30,0,0,740,354,0,0
"18291",1123536669391233280,"Brand new luxury 2 bedroom apt.",4901492,"Alida","Queens","Long Island City",40.7632183941985,-73.9409161636471,"Entire home/apt",112,30,0,0,2,327,0,0
"18292",1123776431230095872,"Tiny Shared Bath Private Studio Times Square #114",35491667,"Nat","Manhattan","Hell's Kitchen",40.7585,-73.99164,"Entire home/apt",53,30,0,0,116,329,0,0
"18293",1123784306015693568,"New Cozy Room near Manhathan",203890641,"Vinicius","Queens","Ditmars Steinway",40.7762608428108,-73.9025855240123,"Private room",64,30,0,0,3,228,0,0
"18294",1123930551455333120,"Newly renovated apartment, private outdoor space",25141383,"Azeez","Brooklyn","Bushwick",40.7030154319754,-73.9278120133172,"Entire home/apt",160,30,1,0.21,3,97,1,0.21
"18295",1124103332108287744,"Cozy brick wall apartment",203531377,"Marko","Brooklyn","Greenpoint",40.7302413398759,-73.9557304233313,"Entire home/apt",195,30,1,0.25,6,224,1,0.25
"18296",1124126281825724416,"Modern Whole 2 bedrooms/Washer&Dryer",568706856,"Сергей","Manhattan","Hell's Kitchen",40.75739,-73.99262,"Entire home/apt",393,7,12,1.85,1,159,12,1.85
"18297",1124204389033268480,"Beautiful Room close to Pratt",536808429,"Kristina","Brooklyn","Bedford-Stuyvesant",40.6889226,-73.9507233,"Private room",48,30,0,0,24,269,0,0
"18298",1124210759358253824,"Trendy Private Bedroom",536808429,"Kristina","Brooklyn","Bedford-Stuyvesant",40.6889226,-73.9507233,"Private room",45,30,2,0.32,24,265,2,0.32
"18299",1124515503871939584,"The Franklin Guesthouse",568284690,"William","Brooklyn","Greenpoint",40.7289133257835,-73.9589185437271,"Private room",223,2,40,5.63,1,245,40,5.63
"18300",1124574711796175360,"Private, Zen Apartment",42325550,"Sherveal","Brooklyn","Canarsie",40.6424907,-73.896265,"Entire home/apt",105,30,1,0.32,1,215,1,0.32
"18301",1124593153326057600,"Premium Mount Hope Apartment",971075,"Jabari","Bronx","Mount Hope",40.8500382,-73.9031663,"Entire home/apt",96,30,3,0.67,2,140,3,0.67
"18302",1124679179837406720,"Margo's Place",569879038,"Marion","Brooklyn","Bedford-Stuyvesant",40.6899122,-73.926532,"Private room",72,30,0,0,2,180,0,0
"18303",1124737195407142656,"Large sunny room by the beach",7336289,"Tonya","Queens","Arverne",40.5931,-73.79652,"Private room",55,30,1,0.24,2,249,1,0.24
"18304",1124763455906903168,"Sunny, Modern & Automated 1.5br",24559961,"Leticia","Brooklyn","Bedford-Stuyvesant",40.6866130705182,-73.9551316201687,"Entire home/apt",155,30,0,0,1,276,0,0
"18305",1124785781926662656,"Tiny Shared Bath Private Studio Times Square #401",35491667,"Nat","Manhattan","Hell's Kitchen",40.76021,-73.99212,"Entire home/apt",49,30,5,0.92,116,219,5,0.92
"18306",1124822815836751360,"Tiny Private Bath Private Studio Times Square #505",35491667,"Nat","Manhattan","Hell's Kitchen",40.76036,-73.9916,"Entire home/apt",62,30,1,0.18,116,116,1,0.18
"18307",1124865985437068288,"Spacious Midtown West Bedroom",546716678,"Zach","Manhattan","Hell's Kitchen",40.76339,-73.99268,"Private room",159,30,0,0,1,269,0,0
"18308",1124909486762704768,"Affordable near transportation",1354796,"Alaa","Brooklyn","Cypress Hills",40.67773,-73.88736,"Private room",48,30,2,0.35,7,237,2,0.35
"18309",1124945060516214912,"Cozy & Central 2BR/1BA Apt! Close to Times Square!",520974331,"Trixia Ann Joy","Manhattan","Hell's Kitchen",40.76243,-73.99127,"Entire home/apt",150,10,0,0,1,217,0,0
"18310",1124952055350894336,"Private near JFK and transport",1354796,"Alaa","Brooklyn","East New York",40.67688,-73.88713,"Private room",49,30,1,1,7,269,1,1
"18311",1124979327324611200,"Live like a local!",25839755,"Sue Gee","Queens","Maspeth",40.7325225,-73.8906776,"Entire home/apt",200,30,0,0,1,179,0,0
"18312",1125139098078786432,"Downtown Stay | Sightseeing. Free Breakfast",566054243,"Residence Inn Financial District NYC","Manhattan","Financial District",40.71046,-74.0105,"Entire home/apt",282,1,13,2.19,2,210,13,2.19
"18313",1125141139412549760,"Stylish Stay | Sightseeing. Free Breakfast",566054243,"Residence Inn Financial District NYC","Manhattan","Financial District",40.70848,-74.00887,"Entire home/apt",355,1,0,0,2,118,0,0
"18314",1125224478670531200,"Modern Private Room in Manhattan",291033670,"Anastasia","Manhattan","Morningside Heights",40.80525,-73.95831,"Private room",58,90,0,0,37,270,0,0
"18315",1125319724853414656,"Cozy home in queens",570027541,"Faith","Queens","St. Albans",40.70431,-73.77056,"Private room",100,1,25,5.07,1,247,25,5.07
"18316",1125394067603414784,"Lovely 2 Bedroom  2 bathroom apt in LES",162109689,"Ike","Manhattan","Chinatown",40.7136006104733,-73.995808922775,"Entire home/apt",453,3,19,3.26,4,300,19,3.26
"18317",1125396587745754880,"Luxurious 3 Bedroom Apt w/Master",249527030,"Qwasi","Queens","Springfield Gardens",40.66699,-73.77376,"Private room",225,30,0,0,1,269,0,0
"18318",1125471529511161344,"Cuarto con baño privado",567518009,"Edwin","Queens","East Elmhurst",40.76741,-73.8713,"Private room",68,31,0,0,1,84,0,0
"18319",1125647449838700800,"Lovely Studio w Balcony+Elevator",551705333,"Elevated Housing","Manhattan","Chelsea",40.7410168,-73.9965239,"Entire home/apt",170,30,1,0.24,4,226,1,0.24
"18320",1125700027098239360,"Luxurious apartment near subway",507394860,"Renee","Brooklyn","East Flatbush",40.6628834699161,-73.9362152924216,"Private room",55,31,1,0.88,1,67,1,0.88
"18321",1125931126069578368,"Blueground | Midtown, elev, w/d, nr Times Square",107434423,"Blueground","Manhattan","Midtown",40.7563378,-73.982217,"Entire home/apt",469,31,0,0,897,303,0,0
"18322",1125931541062857216,"Blueground | Clinton Hill, gym, w/d, near sports",107434423,"Blueground","Brooklyn","Clinton Hill",40.6820059,-73.967476,"Entire home/apt",396,31,0,0,897,95,0,0
"18323",1125932164853722880,"Blueground | Clinton Hill, gym, elevator & laundry",107434423,"Blueground","Brooklyn","Clinton Hill",40.6820059,-73.967476,"Entire home/apt",399,31,0,0,897,157,0,0
"18324",1126012758040623872,"Double Double Accessible Room",564458878,"The William Vale","Brooklyn","Williamsburg",40.7224486,-73.9572598,"Private room",458,1,0,0,15,73,0,0
"18325",1126013216863692032,"Gotham King Accessible Room with Balcony",564458878,"The William Vale","Brooklyn","Williamsburg",40.7224486,-73.9572598,"Private room",431,1,0,0,15,76,0,0
"18326",1126047181362612480,"Elite Urban Getaway",477567887,"Westley","Queens","Jamaica",40.7084216249807,-73.7886567798583,"Private room",164,1,29,4.33,1,365,29,4.33
"18327",1126050815312115456,"73-205 New Studio UWS Doorman Gym",162280872,"Urban Furnished","Manhattan","Upper West Side",40.7796761,-73.9825455,"Entire home/apt",168,30,0,0,221,278,0,0
"18328",1126052924442652928,"73-919 New Studio UWS Doorman Gym",162280872,"Urban Furnished","Manhattan","Upper West Side",40.7796761,-73.9825455,"Entire home/apt",158,30,1,0.2,221,357,1,0.2
"18329",1126075657490553856,"Luxe Studio in the UES",354589401,"Rachel Carmen","Manhattan","Upper East Side",40.7699272876882,-73.95886266104,"Entire home/apt",210,3,22,3.33,6,102,22,3.33
"18330",1126079789337906048,"Modern, Charming, and Luxury Stay",8998779,"Rajesh","Brooklyn","Bushwick",40.6996109,-73.9302507,"Entire home/apt",374,2,9,1.67,1,15,9,1.67
"18331",1126092277413709568,"Cozy newly renovated studio UES",354589401,"Rachel Carmen","Manhattan","Upper East Side",40.77056,-73.9583,"Entire home/apt",210,3,16,2.58,6,103,16,2.58
"18332",1126100895901778176,"Warm Studio in the UES",354589401,"Rachel Carmen","Manhattan","Upper East Side",40.7722429742946,-73.9598289450905,"Entire home/apt",210,3,18,2.98,6,76,18,2.98
"18333",1126106648674787072,"Beautiful Studio in the UES",354589401,"Rachel Carmen","Manhattan","Upper East Side",40.771386322628,-73.9580876562355,"Entire home/apt",210,3,26,3.98,6,102,26,3.98
"18334",1126163691986174080,"Greenwood Garden apartment",2748690,"Elizabeth","Brooklyn","Sunset Park",40.6574281,-73.9987156,"Entire home/apt",150,30,1,0.86,1,261,1,0.86
"18335",1126206544537300224,"Available for July: Stunning Duplex with Roof Deck",2457912,"Leon","Brooklyn","Clinton Hill",40.68705,-73.96509,"Entire home/apt",280,30,1,0.32,1,122,1,0.32
"18336",1126289589531508480,"Midtown Park Ave Charm Chrysler View Corner Studio",305387117,"UltraDiamond","Manhattan","Midtown",40.7450678711028,-73.9809319711173,"Entire home/apt",346,30,0,0,8,270,0,0
"18337",1126301595049779200,"Private Room in a Penthouse Hells Kitchen",21329080,"Diane","Manhattan","Hell's Kitchen",40.7605155722159,-74.0001366340094,"Private room",100,30,0,0,1,269,0,0
"18338",1126307743071754496,"Newly furnished 1BR prime midtown",123472158,"Kiki","Manhattan","Hell's Kitchen",40.762291870799,-73.9908509678352,"Entire home/apt",185,30,0,0,8,365,0,0
